17/04/2015 10:38:32:	{"username":"admin","module":"users","class":"admin_users","action":"dashboard","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:40:11:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:40:11:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:03:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:03:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:03:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:38:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:39:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:52:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:52:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:42:52:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:43:28:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:43:28:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:45:56:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:45:56:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:45:57:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:46:16:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:46:16:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:46:17:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:46:52:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:46:52:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:04:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:05:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:05:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:17:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:17:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:17:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:39:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:39:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:49:40:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:50:18:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:50:18:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:02:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:02:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:03:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:38:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:38:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:54:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:55:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:51:55:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:11:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:12:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:12:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:19:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:20:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:20:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:55:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:52:55:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:54:33:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:54:33:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:54:33:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:09:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:09:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:26:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:26:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:26:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:41:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:42:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:55:42:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:56:15:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:56:16:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:56:16:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:56:52:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:56:52:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:58:33:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:58:34:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:58:34:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:05:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:05:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:06:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:39:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:40:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:40:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:45:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:46:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 11:59:46:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:00:28:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:00:29:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:00:52:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:00:52:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:00:53:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:01:28:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:01:28:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:43:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:44:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:44:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:54:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:55:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:05:55:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:06:31:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:06:31:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:35:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:36:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:37:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:37:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:38:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:58:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:58:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:09:59:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:01:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:01:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:01:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:04:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:13:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:23:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:24:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:10:24:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:11:00:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:11:00:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:12:57:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:12:57:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:12:59:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:01:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:01:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:01:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:05:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:06:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:25:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:26:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:26:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:57:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:57:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:59:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:13:59:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:00:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:02:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:03:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:07:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:07:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:07:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:42:	{"username":"admin","module":"frontend","class":"frontend","action":"gdfgdf","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:14:43:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:14:	{"username":"admin","module":"frontend","class":"frontend","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:14:	{"username":"admin","module":"frontend","class":"frontend","action":"fgdfg","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:15:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:16:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:18:	{"username":"admin","module":"frontend","class":"frontend","action":"p1","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:18:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:23:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:25:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:32:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:35:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:38:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:40:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:43:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:49:	{"username":"admin","module":"frontend","class":"frontend","action":"categories","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:50:	{"username":"admin","module":"frontend","class":"frontend","action":"p3","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 12:15:50:	{"username":"admin","module":"errors","class":"errors","action":"error_404","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 13:05:02:	{"username":"admin","module":"films","class":"admin_films","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
17/04/2015 13:05:06:	{"username":"admin","module":"films","class":"films","action":"index","post_params":[],"get_params":[],"ip":"::1"}>>>>>
